guid,proc_name,avg_memory,disk_write_iobytes,disk_read_iobytes,num_runs,cpu_kernel_sec,cpu_user_sec,start_dt,hard_page_faults,io_bytes_other,io_bytes_read,io_bytes_write,peak_memory,tcpip_receivebytes,tcpip_sendbytes,ttl_run_tm_in_ms,udpip_receivebytes,udpip_sendbytes,processornumber,chassistype,modelvendor,model,cpu_suffix,engagement_id,cpu_family,cpucode,cpuname,persona,#ofcores,cpu_stepping,vpro_enabled,ram,age_category,countryname_normalized,os,gfxcard,screensize_category
e6021069450f458da9e591e194a4d4a2,cgminer.exe,21332,0,2347008,1,0.0000001,0,2022-01-21,1009,8914,1139,0,21500,0,0,13161,0,0,14 nm,Notebook,Lenovo,ThinkPad L590,Core-U,iduu,Core i5,i5-8265U,8th Gen i5,Communication,4,Intel64 Family 6 Model 142 Stepping 12,N,8,2-3 years,Germany,Win10,Citrix Indirect Display Adapter,15x
e6021069450f458da9e591e194a4d4a2,cgminer-nogpu.exe,,,,1,,,2022-01-21,,,,,,,,3138,,,14 nm,Notebook,Lenovo,ThinkPad L590,Core-U,iduu,Core i5,i5-8265U,8th Gen i5,Communication,4,Intel64 Family 6 Model 142 Stepping 12,N,8,2-3 years,Germany,Win10,Citrix Indirect Display Adapter,15x
93f83b196b834345a4ec5a3f520e688e,cgminer.exe,9255,0,135168,1,,,2021-12-18,11,14354513,6576,0,12784,2246266,379256,42957464,0,0,22 nm,Notebook,HP,HP ENVY 15 Notebook PC,Core-M,iduu,Core i7,i7-4700MQ,4th Gen i7,Web User,4,Intel64 Family 6 Model 60 Stepping 3,N,8,6+ years,Italy,Win10,Intel(R) HD Graphics 4600,15x
93f83b196b834345a4ec5a3f520e688e,cgminer.exe,14567,0,0,1,,,2021-12-16,26,3870515,0,0,15676,609095,101785,11565892,0,0,22 nm,Notebook,HP,HP ENVY 15 Notebook PC,Core-M,iduu,Core i7,i7-4700MQ,4th Gen i7,Web User,4,Intel64 Family 6 Model 60 Stepping 3,N,8,6+ years,Italy,Win10,Intel(R) HD Graphics 4600,15x
93f83b196b834345a4ec5a3f520e688e,cgminer.exe,12460,0,0,2,20.265625,9.3749999,2021-12-15,12,27985793,6517,0,17808,3977703,631457,84741413,0,0,22 nm,Notebook,HP,HP ENVY 15 Notebook PC,Core-M,iduu,Core i7,i7-4700MQ,4th Gen i7,Web User,4,Intel64 Family 6 Model 60 Stepping 3,N,8,6+ years,Italy,Win10,Intel(R) HD Graphics 4600,15x
93f83b196b834345a4ec5a3f520e688e,cgminer.exe,12001.3333333333,0,312832,3,10.1875096,9.4375218,2021-12-14,28,24564447,12239,0,18900,3765956,568184,73758413,0,0,22 nm,Notebook,HP,HP ENVY 15 Notebook PC,Core-M,iduu,Core i7,i7-4700MQ,4th Gen i7,Web User,4,Intel64 Family 6 Model 60 Stepping 3,N,8,6+ years,Italy,Win10,Intel(R) HD Graphics 4600,15x
93f83b196b834345a4ec5a3f520e688e,cgminer.exe,11417.5,0,2120704,2,5.25,1.078125,2021-12-12,358,7042399,0,0,16548,1068035,146794,21166364,0,0,22 nm,Notebook,HP,HP ENVY 15 Notebook PC,Core-M,iduu,Core i7,i7-4700MQ,4th Gen i7,Web User,4,Intel64 Family 6 Model 60 Stepping 3,N,8,6+ years,Italy,Win10,Intel(R) HD Graphics 4600,15x
93f83b196b834345a4ec5a3f520e688e,cgminer.exe,11400,0,0,1,42.578125,29.140625,2021-12-12,5,28752030,0,0,16548,4432608,657262,86468842,0,0,22 nm,Notebook,HP,HP ENVY 15 Notebook PC,Core-M,iduu,Core i7,i7-4700MQ,4th Gen i7,Web User,4,Intel64 Family 6 Model 60 Stepping 3,N,8,6+ years,Italy,Win10,Intel(R) HD Graphics 4600,15x
a348529056d74718b209b1a38fb0c698,cgminer.exe,14904,0,0,9,,,2021-12-17,0,1962,1139,0,14908,0,0,16637,0,0,14        ,Desktop,Gigabyte,Default string,Other,iduu,Core i5,i5-11400F,11th Gen i5,Casual User,6,Intel64 Family 6 Model 167 Stepping 1,N,16,0-1 year,Thailand,Win10,NVIDIA GeForce GTX 660,>24x
bc3480e84ef04c298c1b9f92e912fb81,cgminer2.exe,9976,0,97280,4,0,0,2021-12-06,267,6748,0,482,9980,1317,143,16690,0,0,14 nm     ,Desktop,Gigabyte,Default string,Core-No suffix,iduu,Core i3,i3-8100,8th Gen i3,Casual Gamer,4,Intel64 Family 6 Model 158 Stepping 11,N,16,1-2 years,Brazil,Win10,Radeon RX 580 Series,23x
eaa48ba1720f46e1a1381a625f1e23d7,cgminer.exe,14528,0,422400,2,0.015625,0.1249996,2022-01-02,549,14346,2284,0,15152,0,0,68475,0,0,22 nm     ,Desktop,MSI,MS-7845,Core-K,iduu,Core i5,i5-4670K,4th Gen i5,Casual User,4,Intel64 Family 6 Model 60 Stepping 3,N,16,6+ years,Australia,Win10,Radeon RX 590 Series,23x
fce174a3b809421aa1d6926eeea807d1,cgminer.exe,9672.5,8192,56832,4,0,0,2022-01-23,239,1860161,0,22947,11304,253993,38171,1817860,0,0,14 nm     ,Notebook,HP,OMEN by HP Laptop 17-cb1xxx,Other,iduu,Core i7,i7-10750H,10th Gen i7,Office/Productivity,6,Intel64 Family 6 Model 165 Stepping 2,N,16,0-1 year,Japan,Win11,NVIDIA GeForce RTX 2070 Super,17x
835a3c94915441c9b4731d6aa28de13a,cgminer.exe,25763.3333333333,0,11860480,9,0,0.0000008,2022-01-14,5456,58214,6804336,6976240,229748,15687,179,1140567,0,0,32 nm,Desktop,To be filled by O.E.M,To Be Filled By O.E.M.,Core-No suffix,iduu,Core i5,i5-2300,2nd Gen i5,Casual Gamer,4,Intel64 Family 6 Model 42 Stepping 7,N,8,6+ years,Spain,Win10,NVIDIA GeForce GTX 760,21x
835a3c94915441c9b4731d6aa28de13a,cgminer.exe,52377.5,0,27928576,2,26942.4843749,264.9218739,2022-01-14,1225,892516,12693113,805052,80232,965582,1026,37418227,0,0,32 nm,Desktop,To be filled by O.E.M,To Be Filled By O.E.M.,Core-No suffix,iduu,Core i5,i5-2300,2nd Gen i5,Casual Gamer,4,Intel64 Family 6 Model 42 Stepping 7,N,8,6+ years,Spain,Win10,NVIDIA GeForce GTX 760,21x
8ac9f4c834e244fa91f4da7652598383,cgminer.exe,14464,0,0,1,0.234375,0.28125,2021-12-15,0,64402,0,0,14512,5667,0,60009,0,0,10 nm     ,Desktop,GPD,Default string,Other,iduu,Core i5,i5-1035G7,10th Gen i5,Gamer,4,Intel64 Family 6 Model 126 Stepping 5,N,16,1-2 years,United States of America,Win10,Intel(R) Iris(R) Plus Graphics,<21x
8ac9f4c834e244fa91f4da7652598383,cgminer.exe,13216,0,229376,1,0.203125,0.421875,2021-12-15,207,104080,0,0,14512,4267,160,81373,0,0,10 nm     ,Desktop,GPD,Default string,Other,iduu,Core i5,i5-1035G7,10th Gen i5,Gamer,4,Intel64 Family 6 Model 126 Stepping 5,N,16,1-2 years,United States of America,Win10,Intel(R) Iris(R) Plus Graphics,<21x
8ac9f4c834e244fa91f4da7652598383,cgminer.exe,14202,0,0,1,,,2021-12-15,0,86534224,0,0,14724,3774896,7695,75248476,0,0,10 nm     ,Desktop,GPD,Default string,Other,iduu,Core i5,i5-1035G7,10th Gen i5,Gamer,4,Intel64 Family 6 Model 126 Stepping 5,N,16,1-2 years,United States of America,Win10,Intel(R) Iris(R) Plus Graphics,<21x
8ac9f4c834e244fa91f4da7652598383,cgminer.exe,14619,0,0,1,396.109375,833.25,2021-12-14,0,99391859,0,0,14724,4299417,7830,86406557,0,0,10 nm     ,Desktop,GPD,Default string,Other,iduu,Core i5,i5-1035G7,10th Gen i5,Gamer,4,Intel64 Family 6 Model 126 Stepping 5,N,16,1-2 years,United States of America,Win10,Intel(R) Iris(R) Plus Graphics,<21x
8ac9f4c834e244fa91f4da7652598383,cgminer.exe,14609,0,0,1,398.1875,839.984375,2021-12-13,0,99552535,0,0,14724,4260927,8134,86558885,0,0,10 nm     ,Desktop,GPD,Default string,Other,iduu,Core i5,i5-1035G7,10th Gen i5,Gamer,4,Intel64 Family 6 Model 126 Stepping 5,N,16,1-2 years,United States of America,Win10,Intel(R) Iris(R) Plus Graphics,<21x
8ac9f4c834e244fa91f4da7652598383,cgminer.exe,14584,0,0,1,398.96875,837.890625,2021-12-12,0,99363348,0,0,14696,4197114,10395,86408366,0,0,10 nm     ,Desktop,GPD,Default string,Other,iduu,Core i5,i5-1035G7,10th Gen i5,Gamer,4,Intel64 Family 6 Model 126 Stepping 5,N,16,1-2 years,United States of America,Win10,Intel(R) Iris(R) Plus Graphics,<21x
8ac9f4c834e244fa91f4da7652598383,cgminer.exe,14553,0,0,1,399.65625,839.546875,2021-12-11,0,99381545,0,0,14696,4264544,8773,86400019,0,0,10 nm     ,Desktop,GPD,Default string,Other,iduu,Core i5,i5-1035G7,10th Gen i5,Gamer,4,Intel64 Family 6 Model 126 Stepping 5,N,16,1-2 years,United States of America,Win10,Intel(R) Iris(R) Plus Graphics,<21x
8ac9f4c834e244fa91f4da7652598383,cgminer.exe,11520,0,36864,3,353.2812499,742.921875,2021-12-09,183,87588773,0,0,14628,3781557,8780,76107112,0,0,10 nm     ,Desktop,GPD,Default string,Other,iduu,Core i5,i5-1035G7,10th Gen i5,Gamer,4,Intel64 Family 6 Model 126 Stepping 5,N,16,1-2 years,United States of America,Win10,Intel(R) Iris(R) Plus Graphics,<21x
bbce17b65ee1464cb9854963626f528c,cgminer.exe,69022,8192,43787264,6,171.53125,0.2187499,2022-02-06,3805,55970,7083821,2309128,198128,65063,5985,486786,0,0,14 nm     ,Notebook,HP,OMEN Laptop 15-ek0xxx,Other,iduu,Core i7,i7-10750H,10th Gen i7,Web User,6,Intel64 Family 6 Model 165 Stepping 2,N,16,0-1 year,Poland,Win11,NVIDIA GeForce RTX 2070 with Max-Q Design,15x
bbce17b65ee1464cb9854963626f528c,cgminer.exe,,,,1,,,2022-01-29,,,,,,,,391,,,14 nm     ,Notebook,HP,OMEN Laptop 15-ek0xxx,Other,iduu,Core i7,i7-10750H,10th Gen i7,Web User,6,Intel64 Family 6 Model 165 Stepping 2,N,16,0-1 year,Poland,Win11,NVIDIA GeForce RTX 2070 with Max-Q Design,15x
be6549b863c44993b591203193e15146,cgminer.exe,9253,0,3639808,2,,,2021-11-25,875,23636,2282,0,15988,0,0,53800,0,0,Intel 7   ,Desktop,HP,OMEN by HP 45L Gaming Desktop GT22-0xxx,Other,iduu,Core i7,i7-12700K,12th Gen i7,Casual User,12,Intel64 Family 6 Model 151 Stepping 2,N,16,0-1 year,"Taiwan, Province of China",Win11,NVIDIA GeForce RTX 3060 Ti,23x
be6549b863c44993b591203193e15146,cgminer-nogpu.exe,8936,0,0,1,0,0,2021-11-25,0,9644,1139,0,8948,0,0,3071,0,0,Intel 7   ,Desktop,HP,OMEN by HP 45L Gaming Desktop GT22-0xxx,Other,iduu,Core i7,i7-12700K,12th Gen i7,Casual User,12,Intel64 Family 6 Model 151 Stepping 2,N,16,0-1 year,"Taiwan, Province of China",Win11,NVIDIA GeForce RTX 3060 Ti,23x
c0c9edbf5aaf4ec58602b69ce58fe5a4,cgminer.exe,13388,450560,9602560,1,,,2021-12-27,818,7130,1139,0,13560,0,0,54092,0,0,22 nm,Desktop,MSI,MS-7817,Core-No suffix,iduu,Core i5,i5-4670,4th Gen i5,Communication,4,Intel64 Family 6 Model 60 Stepping 3,Y,8,6+ years,Viet Nam,Win10,Intel(R) HD Graphics 4600,23x
2360fc56c3d44c9db10099652a75a823,cgminer.exe,32767.6666666667,8192,58105856,4,0.0000001,0,2021-12-26,3307,23992,318766,289555,45860,0,0,52349,0,0,14 nm,Notebook,Dell,Inspiron 3580,Core-U,iduu,Core i5,i5-8265U,8th Gen i5,Entertainment,4,Intel64 Family 6 Model 142 Stepping 11,N,8,2-3 years,Other,Win11,Radeon (TM) 520,15x
2360fc56c3d44c9db10099652a75a823,cgminer.exe,61794.4285714286,98304,107205632,12,0.0000001,0.0000001,2021-12-26,6383,69338,16624159,4124546,194772,44405,5622,1946606,0,0,14 nm,Notebook,Dell,Inspiron 3580,Core-U,iduu,Core i5,i5-8265U,8th Gen i5,Entertainment,4,Intel64 Family 6 Model 142 Stepping 11,N,8,2-3 years,Other,Win11,Radeon (TM) 520,15x
2360fc56c3d44c9db10099652a75a823,cgminer-nogpu.exe,,,,1,,,2021-12-26,,,,,,,,3113,,,14 nm,Notebook,Dell,Inspiron 3580,Core-U,iduu,Core i5,i5-8265U,8th Gen i5,Entertainment,4,Intel64 Family 6 Model 142 Stepping 11,N,8,2-3 years,Other,Win11,Radeon (TM) 520,15x
486c9869cf8d4ee18589fff7c0946b93,cgminer2.exe,6322,0,272384,16,,,2021-12-30,310,22886,4774,2220,10104,42890,33075,866111,0,0,22 nm,Desktop,HP,HP 280 G1 MT,Core-No suffix,iduu,Core i3,i3-4160,4th Gen i3,Web User,2,Intel64 Family 6 Model 60 Stepping 3,N,8,6+ years,Germany,Win10,Radeon(TM) RX 460 Graphics,>24x
6acbcaba87a24b0abbb956f909a846d9,cgminer.exe,203467,212992,21187584,1,,,2021-12-11,3925,20582,1033267,266512,301784,3491,139,51855,0,0,14 nm     ,Desktop,MSI,MS-7C79,Other,iduu,Core i7,i7-10700K,10th Gen i7,Casual User,8,Intel64 Family 6 Model 165 Stepping 5,Y,48,0-1 year,United States of America,Win10,Intel(R) UHD Graphics 630,23x
6acbcaba87a24b0abbb956f909a846d9,cgminer.exe,163660.2,1712128,31779328,16,1934.9531251,1.5468755,2021-12-11,2250,530724,6583751,3795808,411404,62138,1116,1093300,0,0,14 nm     ,Desktop,MSI,MS-7C79,Other,iduu,Core i7,i7-10700K,10th Gen i7,Casual User,8,Intel64 Family 6 Model 165 Stepping 5,Y,48,0-1 year,United States of America,Win10,Intel(R) UHD Graphics 630,23x
6acbcaba87a24b0abbb956f909a846d9,cgminer-nogpu.exe,,,,2,,,2021-12-11,,,,,,,,5827,,,14 nm     ,Desktop,MSI,MS-7C79,Other,iduu,Core i7,i7-10700K,10th Gen i7,Casual User,8,Intel64 Family 6 Model 165 Stepping 5,Y,48,0-1 year,United States of America,Win10,Intel(R) UHD Graphics 630,23x
75ba9506dc644bef83ceed8e9da1a11b,cgminer.exe,4827.5,0,74240,2,,,2021-12-15,52,2136,0,0,5328,0,0,76361,0,0,32 nm     ,Desktop,Fujitsu,CELSIUS M470-2,Xeon-Legacy,iduu,Xeon,W3690,Xeon,Gamer,6,Intel64 Family 6 Model 44 Stepping 2,N,22,6+ years,Other,Win10,AMD Radeon (TM) R9 200 Series,<21x
75ba9506dc644bef83ceed8e9da1a11b,cgminer-nogpu.exe,,,,1,,,2021-12-15,,,,,,,,3244,,,32 nm     ,Desktop,Fujitsu,CELSIUS M470-2,Xeon-Legacy,iduu,Xeon,W3690,Xeon,Gamer,6,Intel64 Family 6 Model 44 Stepping 2,N,22,6+ years,Other,Win10,AMD Radeon (TM) R9 200 Series,<21x
8cf7de73b462444cae3f1c4460493719,cgminer.exe,165311.142857143,0,16824320,7,,,2022-01-27,788,10265080,18794168,0,166200,323925,3494,4679437,0,0,14 nm     ,Notebook,HP,OMEN by HP Laptop 15-ce0xx,Core-H,iduu,Core i7,i7-7700HQ,7th Gen i7,Content Creator/IT,4,Intel64 Family 6 Model 158 Stepping 9,N,16,3-4 years,Netherlands,Win10,Citrix Indirect Display Adapter,15x
8cf7de73b462444cae3f1c4460493719,cgminer.exe,139335.6,0,19306496,5,312.71875,3.5468743,2022-01-27,943,1021315,12433797,0,165488,34515,568,459055,0,0,14 nm     ,Notebook,HP,OMEN by HP Laptop 15-ce0xx,Core-H,iduu,Core i7,i7-7700HQ,7th Gen i7,Content Creator/IT,4,Intel64 Family 6 Model 158 Stepping 9,N,16,3-4 years,Netherlands,Win10,Citrix Indirect Display Adapter,15x
8cf7de73b462444cae3f1c4460493719,cgminer.exe,138076,0,0,1,,,2022-01-23,0,7332197,0,0,170620,170695,960,3310333,0,0,14 nm     ,Notebook,HP,OMEN by HP Laptop 15-ce0xx,Core-H,iduu,Core i7,i7-7700HQ,7th Gen i7,Content Creator/IT,4,Intel64 Family 6 Model 158 Stepping 9,N,16,3-4 years,Netherlands,Win10,Citrix Indirect Display Adapter,15x
8cf7de73b462444cae3f1c4460493719,cgminer.exe,126232.315789474,4096,1128960,21,0.0000012,0.0000007,2022-01-23,5712,3921439,58596799,5397352,239280,1594330,14883,9228563,0,0,14 nm     ,Notebook,HP,OMEN by HP Laptop 15-ce0xx,Core-H,iduu,Core i7,i7-7700HQ,7th Gen i7,Content Creator/IT,4,Intel64 Family 6 Model 158 Stepping 9,N,16,3-4 years,Netherlands,Win10,Citrix Indirect Display Adapter,15x
8cf7de73b462444cae3f1c4460493719,cgminer.exe,86130.75,0,113664,14,3984.21875,8569.2968748,2022-01-22,59,45707644,21422257,516581,190824,1222991,8490,23077830,0,0,14 nm     ,Notebook,HP,OMEN by HP Laptop 15-ce0xx,Core-H,iduu,Core i7,i7-7700HQ,7th Gen i7,Content Creator/IT,4,Intel64 Family 6 Model 158 Stepping 9,N,16,3-4 years,Netherlands,Win10,Citrix Indirect Display Adapter,15x
8cf7de73b462444cae3f1c4460493719,cgminer.exe,144027.416666667,8192,4107264,13,474.5468752,1013.0781247,2022-01-22,5232,205078,81851941,4540293,242556,835277,6136,14755937,0,0,14 nm     ,Notebook,HP,OMEN by HP Laptop 15-ce0xx,Core-H,iduu,Core i7,i7-7700HQ,7th Gen i7,Content Creator/IT,4,Intel64 Family 6 Model 158 Stepping 9,N,16,3-4 years,Netherlands,Win10,Citrix Indirect Display Adapter,15x
8cf7de73b462444cae3f1c4460493719,cgminer.exe,31689.1111111111,0,6974976,15,0.0000047,0.0000025,2022-01-21,2007,41118,24153,83,41932,5210,1247,178020,0,0,14 nm     ,Notebook,HP,OMEN by HP Laptop 15-ce0xx,Core-H,iduu,Core i7,i7-7700HQ,7th Gen i7,Content Creator/IT,4,Intel64 Family 6 Model 158 Stepping 9,N,16,3-4 years,Netherlands,Win10,Citrix Indirect Display Adapter,15x
072907c1340b4917b8ce010ac7668b66,cgminer.exe,14085,0,0,1,24.5625,96.546875,2021-12-01,0,67203189,0,0,14248,3193825,3937155,86470001,0,0,Unknown,Desktop,To be filled by O.E.M,To Be Filled By O.E.M.,Other,iduu,Other,Unknown,Unknown,Casual User,n/a,"",N,16,Unknown,Other,Win10,AMD Radeon RX 6700 XT,23x
072907c1340b4917b8ce010ac7668b66,cgminer.exe,11670,0,0,2,18.03125,70.109375,2021-11-29,0,48574928,9844,0,14248,2228572,2449696,63007995,0,0,Unknown,Desktop,To be filled by O.E.M,To Be Filled By O.E.M.,Other,iduu,Other,Unknown,Unknown,Casual User,n/a,"",N,16,Unknown,Other,Win10,AMD Radeon RX 6700 XT,23x
072907c1340b4917b8ce010ac7668b66,cgminer.exe,5201,0,0,1,,,2021-11-29,0,8594210,0,0,14392,417535,586365,10977795,0,0,Unknown,Desktop,To be filled by O.E.M,To Be Filled By O.E.M.,Other,iduu,Other,Unknown,Unknown,Casual User,n/a,"",N,16,Unknown,Other,Win10,AMD Radeon RX 6700 XT,23x
072907c1340b4917b8ce010ac7668b66,cgminer.exe,10523,0,0,1,26.625,100.234375,2021-11-29,0,66459273,0,0,14392,2906506,3043147,86477653,0,0,Unknown,Desktop,To be filled by O.E.M,To Be Filled By O.E.M.,Other,iduu,Other,Unknown,Unknown,Casual User,n/a,"",N,16,Unknown,Other,Win10,AMD Radeon RX 6700 XT,23x
072907c1340b4917b8ce010ac7668b66,cgminer.exe,12032,0,5120,2,11.421875,43.28125,2021-11-27,10,68617374,0,0,14376,2871541,2956586,86458171,0,0,Unknown,Desktop,To be filled by O.E.M,To Be Filled By O.E.M.,Other,iduu,Other,Unknown,Unknown,Casual User,n/a,"",N,16,Unknown,Other,Win10,AMD Radeon RX 6700 XT,23x
072907c1340b4917b8ce010ac7668b66,cgminer.exe,11789.5,0,0,2,4.6875,18.4218749,2021-11-26,0,26472073,0,0,14176,2318805,471994,86457922,0,0,Unknown,Desktop,To be filled by O.E.M,To Be Filled By O.E.M.,Other,iduu,Other,Unknown,Unknown,Casual User,n/a,"",N,16,Unknown,Other,Win10,AMD Radeon RX 6700 XT,23x
072907c1340b4917b8ce010ac7668b66,cgminer.exe,13740,0,0,1,20.8125,87.09375,2021-11-26,0,71218646,0,0,13908,3214269,3975272,86470010,0,0,Unknown,Desktop,To be filled by O.E.M,To Be Filled By O.E.M.,Other,iduu,Other,Unknown,Unknown,Casual User,n/a,"",N,16,Unknown,Other,Win10,AMD Radeon RX 6700 XT,23x
072907c1340b4917b8ce010ac7668b66,cgminer.exe,13585,0,0,1,2.6875,11.828125,2021-11-25,0,8724304,0,0,13844,341656,247002,10869611,0,0,Unknown,Desktop,To be filled by O.E.M,To Be Filled By O.E.M.,Other,iduu,Other,Unknown,Unknown,Casual User,n/a,"",N,16,Unknown,Other,Win10,AMD Radeon RX 6700 XT,23x
072907c1340b4917b8ce010ac7668b66,cgminer.exe,12787,0,0,1,,,2021-11-24,0,13134060,0,0,17932,1787947,0,70405999,0,0,Unknown,Desktop,To be filled by O.E.M,To Be Filled By O.E.M.,Other,iduu,Other,Unknown,Unknown,Casual User,n/a,"",N,16,Unknown,Other,Win10,AMD Radeon RX 6700 XT,23x
072907c1340b4917b8ce010ac7668b66,cgminer.exe,12795,0,0,1,17.34375,71.5,2021-11-24,0,16129420,0,0,17932,2170706,0,86473288,0,0,Unknown,Desktop,To be filled by O.E.M,To Be Filled By O.E.M.,Other,iduu,Other,Unknown,Unknown,Casual User,n/a,"",N,16,Unknown,Other,Win10,AMD Radeon RX 6700 XT,23x
612cb4b3cc134233bd5f42c43516b342,cgminer-nogpu.exe,,,,1,,,2022-01-06,,,,,,,,3089,,,14 nm     ,Notebook,Razer,Blade 15 Advanced Model (Early 2020) - RZ09-033,Other,iduu,Core i7,i7-10875H,10th Gen i7,Office/Productivity,8,Intel64 Family 6 Model 165 Stepping 2,Y,16,0-1 year,Canada,Win10,NVIDIA GeForce RTX 2080 Super with Max-Q Design,15x
8960fccad87c49c7bfe7f3a11f9a7ba4,cgminer.exe,13020,0,7802880,1,0,0,2022-02-02,619,7924,1139,0,13244,0,0,4747,0,0,22 nm,Desktop,HP,HP ProDesk 600 G1 SFF,Core-No suffix,iduu,Core i5,i5-4590,4th Gen i5,Casual User,4,Intel64 Family 6 Model 60 Stepping 3,Y,8,6+ years,Greece,Win10,Intel(R) HD Graphics 4600,23x
9515cd7ef7e64911bc8a3690b3b48570,cgminer.exe,16712,0,13488128,3,0.0000001,0.0000003,2021-12-03,876,29416,3426,0,19860,0,0,113085,0,0,22 nm     ,Notebook,Lenovo,ThinkPad T540p,Core-M,iduu,Core i5,i5-4300M,4th Gen i5,Office/Productivity,2,Intel64 Family 6 Model 60 Stepping 3,Y,8,6+ years,Indonesia,Win10,NVIDIA GeForce GT 730M,15x
9515cd7ef7e64911bc8a3690b3b48570,cgminer-nogpu.exe,,,,3,,,2021-12-03,,,,,,,,9597,,,22 nm     ,Notebook,Lenovo,ThinkPad T540p,Core-M,iduu,Core i5,i5-4300M,4th Gen i5,Office/Productivity,2,Intel64 Family 6 Model 60 Stepping 3,Y,8,6+ years,Indonesia,Win10,NVIDIA GeForce GT 730M,15x
a2929032465d4253adb677edde334125,cgminer.exe,10418,0,0,1,645.484375,1647.265625,2022-01-05,2,317921928,0,17245,15728,2200698,688,86461751,0,0,Unknown,Desktop,MSI,MS-7B79,Other,iduu,Other,Unknown,Unknown,Casual User,n/a,"",N,32,Unknown,United States of America,Win10,NVIDIA GeForce GTX 1080 Ti,<21x
a2929032465d4253adb677edde334125,cgminer.exe,10276,0,0,1,649.40625,1681.953125,2022-01-04,0,317522014,0,16212,15728,2177656,860,86462079,0,0,Unknown,Desktop,MSI,MS-7B79,Other,iduu,Other,Unknown,Unknown,Casual User,n/a,"",N,32,Unknown,United States of America,Win10,NVIDIA GeForce GTX 1080 Ti,<21x
a2929032465d4253adb677edde334125,cgminer.exe,10245,0,0,1,654.421875,1697.578125,2022-01-03,4,317835922,0,16103,15728,2139826,1204,86463002,0,0,Unknown,Desktop,MSI,MS-7B79,Other,iduu,Other,Unknown,Unknown,Casual User,n/a,"",N,32,Unknown,United States of America,Win10,NVIDIA GeForce GTX 1080 Ti,<21x
a2929032465d4253adb677edde334125,cgminer.exe,10267,0,0,1,637.53125,1690.640625,2022-01-02,0,316260253,0,16091,15728,2091043,1204,86459892,0,0,Unknown,Desktop,MSI,MS-7B79,Other,iduu,Other,Unknown,Unknown,Casual User,n/a,"",N,32,Unknown,United States of America,Win10,NVIDIA GeForce GTX 1080 Ti,<21x
a2929032465d4253adb677edde334125,cgminer.exe,15250,0,0,1,625.28125,1650.9375,2022-01-01,0,324216345,0,116859,15716,2117713,860,86469569,0,0,Unknown,Desktop,MSI,MS-7B79,Other,iduu,Other,Unknown,Unknown,Casual User,n/a,"",N,32,Unknown,United States of America,Win10,NVIDIA GeForce GTX 1080 Ti,<21x
a2929032465d4253adb677edde334125,cgminer.exe,14755,0,0,1,381.4375,1012.28125,2021-12-31,0,193131134,0,8486,15544,1335302,1026,52269667,0,0,Unknown,Desktop,MSI,MS-7B79,Other,iduu,Other,Unknown,Unknown,Casual User,n/a,"",N,32,Unknown,United States of America,Win10,NVIDIA GeForce GTX 1080 Ti,<21x
a2929032465d4253adb677edde334125,cgminer.exe,10356,0,0,1,,,2021-12-30,1,120166405,0,3588,15948,824161,344,32591186,0,0,Unknown,Desktop,MSI,MS-7B79,Other,iduu,Other,Unknown,Unknown,Casual User,n/a,"",N,32,Unknown,United States of America,Win10,NVIDIA GeForce GTX 1080 Ti,<21x
